N,beta,start_id,operator_energy,energy_functional,C_NN,C_DM_z,M_beta,S_VN_site1,S_VN_avg
4,0.75,0,-1.4999986973071606,-1.4999974303679482,-0.49999528490218337,-1.804724606866017e-06,0.0015918163826044458,0.9999926890849449,0.99999268875717
4,0.8,0,-1.5999979507257747,-1.599997077980346,-0.49999562814719245,-2.0082502978385384e-06,0.0014771132575000772,0.9999937044572036,0.9999937044633221
4,0.8500000000000001,0,-1.699999991890638,-1.6999999870686608,-0.49999997467081425,-8.06872937462609e-09,0.00012678035111657988,0.9999999536219033,0.9999999536223819
4,0.9,1,-1.7999997284951816,-1.7999997123013238,-0.49999975921090634,-1.5081042469933752e-07,0.00028455102993445045,0.9999997663721711,0.999999766372005
4,0.9500000000000001,3,-1.8999999818703475,-1.899999981869769,-0.4999999909033429,-8.639207668404537e-09,2.4057238385247386e-06,0.9999999999833162,0.9999999999833009
4,1.0,2,-1.9999999873481566,-1.9999999873481566,-0.4999999879014549,-5.76064949283076e-09,7.781554798193542e-05,0.9999999825282146,0.9999999825282142
5,0.0,1,-1.3786356225216299,-0.6893178112608149,-1.580957587066223e-14,-5.134781488891349e-15,0.5,-0.0,0.0
5,0.05,1,-1.3787965839225982,-0.7269148175106921,-0.021990465678330913,-0.00733041098149223,0.49886465287750825,0.012743096048190988,0.012743733951304608
5,0.1,0,-1.3799419877003407,-0.7707489104168783,-0.04472230112513295,-0.015273772698098409,0.49546905799168217,0.041797346784794,0.04179972959766855
5,0.15000000000000002,3,-1.3831243916267517,-0.8207494688851565,-0.067973812494303,-0.02375711979429111,0.4898504990730131,0.08178092685592225,0.081782610290113
5,0.2,3,-1.3894224662232388,-0.8767853641853666,-0.09148435385193733,-0.03269071455324161,0.4820810931028402,0.12959496473060328,0.1295906981754443
5,0.25,0,-1.3999118503436088,-0.9386728273641733,-0.11496682816399748,-0.041972139509520515,0.472272253551021,0.1828666124468186,0.18286537655541873
5,0.30000000000000004,1,-1.415601894894275,-1.0061717863135944,-0.1381225160878978,-0.05149041404254963,0.4605755797261642,0.2396404423983023,0.23964692543931912
5,0.35000000000000003,1,-1.4373952509021686,-1.0789917825942141,-0.16064647086063716,-0.061124599325760275,0.4471872972628752,0.2982342781054248,0.29822704742618844
5,0.4,2,-1.4660526599709083,-1.1567948748953072,-0.18222771406559235,-0.07073794825438692,0.4323592297637542,0.357046094242137,0.3570571419367189
5,0.45,3,-1.502159318310386,-1.2391983077603694,-0.20255256752174758,-0.08017260874750261,0.41641308717740155,0.41469241015218017,0.4146934845498291
5,0.5,1,-1.5460896996730893,-1.3257769723614936,-0.22131184263071774,-0.08924734707992914,0.3997558520674472,0.4697934532350827,0.4697690465488872
5,0.55,2,-1.5979457465117668,-1.416070365008169,-0.23824279346553695,-0.09777675314666237,0.38286068384797367,0.5211097788106476,0.5210816276444211
5,0.6000000000000001,0,-1.6575219618323787,-1.509597452410492,-0.2531683415209273,-0.10559626010677452,0.366226787015046,0.5677021661564506,0.5676961682623666
5,0.65,3,-1.7243016819705388,-1.6058774668598843,-0.2660385512114888,-0.11259482455439304,0.3503049516870693,0.6090600504312627,0.6090766364599236
5,0.7000000000000001,1,-1.797525634631881,-1.7044542150871156,-0.2769343604426494,-0.1187309958766701,0.33543498472795275,0.6451202325103272,0.6451195203113854
5,0.75,3,-1.8762931638265012,-1.8049116641472474,-0.28604726103898875,-0.12403409999800519,0.32180315759139,0.6761137521000319,0.6761164777918662
5,0.8,0,-1.9597654594977136,-1.9069284843919623,-0.2935743854144771,-0.12854908339114549,0.30953802594664365,0.7024395447860612,0.702436874081474
5,0.8500000000000001,0,-2.0467595437282773,-2.0100405362615885,-0.3001035401774558,-0.13258010905956677,0.2980808541941524,0.7257390062830478,0.7257498209868446
5,0.9,1,-2.137076249902773,-2.1142634121239783,-0.3055128248952725,-0.13600523657695934,0.2878780993791998,0.7455217055105126,0.7455191461891978
5,0.9500000000000001,0,-2.2302694370843805,-2.2194832332230963,-0.30942280561871727,-0.13855282355540838,0.27979412522686553,0.7605428001179728,0.7605432461150935
5,1.0,3,-2.3252549444684782,-2.3252549444684782,-0.3189144504506811,-0.14461222834938012,0.2619189868046208,0.7918354277410304,0.7918344813573395
6,0.0,2,-1.4999978986282658,-0.7499989493141334,1.4714618412625668e-13,-2.0355089187174108e-13,0.49999999999999983,3.2034265038149176e-16,1.6017132519074586e-16
6,0.05,0,-1.5002354583350415,-0.7921390380886956,-0.02573103620286053,-0.011912277949347105,0.498453150705505,0.01667548069329593,0.016671988505940167
6,0.1,0,-1.5019872918092165,-0.8436808758686972,-0.05273857726931768,-0.02480332971046148,0.49377883712603726,0.054540724352923294,0.054539678813453174
6,0.15000000000000002,2,-1.5068869503393323,-0.9043432305183725,-0.08060053158117285,-0.036881206501739004,0.48609930509851546,0.10566272237115593,0.10566363302684452
6,0.2,3,-1.5167021141293404,-0.9738779397047135,-0.10880747407549492,-0.048454515295298685,0.47558079670479914,0.16558123909103065,0.16558112838836217
6,0.25,3,-1.5331951333780316,-1.051851607930562,-0.13674793602259194,-0.059320659756744054,0.46252636622038534,0.23058636156791582,0.230586499789453
6,0.30000000000000004,1,-1.5580174455051523,-1.1376816915983037,-0.16375431195239906,-0.06922265234902525,0.4473926483609898,0.297374777109743,0.29737121435646835
6,0.35000000000000003,0,-1.5925247556222089,-1.2306555147531073,-0.18917207646544443,-0.07792340665333418,0.43078375530212026,0.36299480357332375,0.3629919996712268
6,0.4,1,-1.6375757315816697,-1.3299455751805072,-0.21247005796670335,-0.08517811482586629,0.4134080097784713,0.42499161831689797,0.42499084152638783
6,0.45,3,-1.6933736164567286,-1.4346656073296367,-0.23335564620254864,-0.09078294435856221,0.39597073126653787,0.4816387795715732,0.481639472650832
6,0.5,0,-1.7594818518158752,-1.5439538447728884,-0.25176550719590013,-0.09471553470415271,0.3790587489121371,0.5320603474687436,0.5320604241834086
6,0.55,2,-1.8348822490492085,-1.6570010414472125,-0.2680596543744072,-0.09678923922175897,0.3629934599509905,0.5763453662623068,0.5763451995318544
6,0.6000000000000001,1,-1.9183131418150827,-1.7731463933221314,-0.28276198991083523,-0.09696457537295494,0.347810894338255,0.6152919351772624,0.6152915377922353
6,0.65,3,-2.0085029097195983,-1.8918788190519213,-0.29651222289447915,-0.09522146932679999,0.3332725518195966,0.6501635925463932,0.6501635327670229
6,0.7000000000000001,2,-2.1027203017907325,-2.0127984298130954,-0.3141372141612799,-0.08755469323608128,0.316090685936798,0.6885549148212364,0.6885548944937496
6,0.75,3,-2.2031297592887276,-2.13594004435565,-0.32979797655488136,-0.08067606458984274,0.299309689668754,0.7233065072474854,0.7233065690092976
6,0.8,3,-2.309657369063598,-2.261371268163583,-0.34323074070426257,-0.07470366861790852,0.2836845807684886,0.7533822190214265,0.7533822665012709
6,0.8500000000000001,2,-2.412566332431357,-2.389169022698805,-0.3881040989431701,-0.047557371785815046,0.22802198512819793,0.8442886609159377,0.8442886658398617
6,0.9,3,-2.523091526481956,-2.522911798543935,-0.4613167597371741,-0.01051350560770286,0.02447640309507701,0.9982706796822017,0.9982706881570235
6,0.9500000000000001,2,-2.6652864475309914,-2.662829376662363,-0.44238372994578706,-0.015935562138548864,0.12798622015130387,0.9522057889600437,0.9522057861908441
6,1.0,2,-2.8034778893671275,-2.8034778893671275,-0.4543503197231926,-0.009624359151249498,0.08991004223653154,0.9765476834308557,0.9765476806427729
7,0.0,3,-1.956341739351947,-0.9781708696759737,-3.54200795677733e-14,-7.944042249416076e-15,0.5,-0.0,0.0
7,0.05,2,-1.9565668987406792,-1.0314659340604242,-0.02298661104128108,-0.0053748948686250025,0.4988790960702653,0.0126023075248004,0.012602331657329435
7,0.1,1,-1.9581737991101775,-1.0935003348327659,-0.046799167400174195,-0.011193698991195527,0.49552701206750693,0.041348878705825654,0.04134834096873322
7,0.15000000000000002,0,-1.962634277065796,-1.1641707388456504,-0.07120398757003202,-0.017394958340351426,0.48998251070405413,0.08090869121147408,0.08090905640136135
7,0.2,3,-1.9714730491818222,-1.243294015041732,-0.09592526509104078,-0.023900132434484737,0.48232138809020786,0.12820030075826885,0.1282003079618544
7,0.25,3,-1.9861945812146673,-1.3306047220627024,-0.12066427424445539,-0.030619973579006612,0.4726589831242239,0.18087581350178986,0.18087667658444004
7,0.30000000000000004,3,-2.008195720552861,-1.4257633116260373,-0.1451265249714193,-0.037464210646759304,0.4611435835618297,0.23702462045271766,0.23702410687151865
7,0.35000000000000003,2,-2.0386759649718513,-1.5283682582788858,-0.1690480906888437,-0.04435149692155541,0.4479420416616466,0.2950744498514906,0.2950755173371743
7,0.4,1,-2.0785795080595855,-1.637976125742202,-0.19221367922612378,-0.0512166179774955,0.433222210133896,0.3537819673599363,0.3537822773986855
7,0.45,3,-2.1285910515156097,-1.7541188973947572,-0.21444801702673824,-0.05800817384479756,0.4171486451658949,0.4121467155859333,0.41214728112527127
7,0.5,3,-2.189153956525789,-1.8763172565705561,-0.23560350997714274,-0.06468278387706249,0.3998860589941037,0.46935649419587355,0.4693566740126967
7,0.55,1,-2.2605277828366743,-2.004082607190451,-0.25551618982090357,-0.071186553673123,0.3816395984238773,0.5246283943631025,0.5246294540064725
7,0.6000000000000001,2,-2.342795392142721,-2.1369094476596118,-0.2739850213199194,-0.07744218103976667,0.3626985166089266,0.5771277232962486,0.5771277746224133
7,0.65,0,-2.4358371753660744,-2.274264505317816,-0.2907619976458241,-0.08333964211068622,0.34348861434779515,0.6258992984413408,0.6258979722412469
7,0.7000000000000001,3,-2.539208775977431,-2.415582694427716,-0.3056267661705543,-0.0887607121402501,0.3245315832597234,0.6700663366266754,0.6700626061580007
7,0.75,0,-2.652103512994908,-2.560280045507106,-0.3184399617535042,-0.09360227576632148,0.3063870631793719,0.7089699201564392,0.7089685550953723
7,0.8,2,-2.7733177183830113,-2.7077575677546135,-0.32924986738129547,-0.09782748384420592,0.2894576689087374,0.7425177317179394,0.7425181078546371
7,0.8500000000000001,2,-2.9016020125556192,-2.8575311453378163,-0.33818940720952356,-0.10143310143022509,0.27405464806824664,0.7708796943662467,0.7708759000139251
7,0.9,3,-3.0354539433619343,-3.00905817365613,-0.34573623640096524,-0.10457151108563714,0.25985569702692374,0.7952814302423661,0.795280167822379
7,0.9500000000000001,3,-3.1743977241000456,-3.1623109459103236,-0.3512019610039378,-0.10689731002555544,0.24856648362047723,0.8135401653788812,0.813542298347402
7,1.0,1,-3.316559170406662,-3.316559170406662,-0.36570610313845925,-0.11324337119501111,0.21844355194306803,0.8575631140501351,0.8575629218063651
8,0.0,0,-2.121315676047163,-1.0606578380235814,-1.5133727604421665e-14,-8.35095881335235e-15,0.5000000000000001,-0.0,0.0
8,0.05,3,-2.12157366086084,-1.1186929878118306,-0.02111879928271893,-0.008992042064978563,0.49882129334920433,0.01316782096905044,0.013166653069542237
8,0.1,2,-2.1234116802751957,-1.1866912303181147,-0.042893637362404806,-0.018739426201618684,0.4952970869784817,0.04313571264629999,0.04313289315623536
8,0.15000000000000002,1,-2.128516236419585,-1.2645273123429153,-0.0651026694328097,-0.029129862709492374,0.48947061789645996,0.08430652890486959,0.08428252609233772
8,0.2,0,-2.138638519537311,-1.3519809148503472,-0.0874871390525638,-0.04001885666974875,0.48142643943245156,0.13332658866509328,0.13335480451721504
8,0.25,2,-2.1554951450877287,-1.4487358891429847,-0.10977968541456296,-0.05124442507261944,0.4712890127621426,0.18789393345334568,0.1878857504069481
8,0.30000000000000004,0,-2.1806662721564884,-1.5543904386779694,-0.13172401868808364,-0.06264091923395625,0.45921475161361935,0.24586237439386252,0.24588101187147243
8,0.35000000000000003,3,-2.215451096827644,-1.6684773576903225,-0.15312744642941195,-0.0740700902876878,0.4453574508099087,0.3058041868773951,0.3058000298373595
8,0.4,3,-2.260789274290305,-1.7905043655780242,-0.1738927750433342,-0.08544751986085361,0.4298205775186471,0.36659665936982533,0.36659286392167717
8,0.45,2,-2.3171798737275173,-1.9200024930537036,-0.1940802028976133,-0.0967831994598315,0.4125679964692648,0.4277544979579856,0.4278395849664182
8,0.5,0,-2.3399504512986846,-2.065370250513444,-0.2584762774224056,-0.10386226923404984,0.37052753114492176,0.5559858570634394,0.5559896518979313
8,0.55,2,-2.440986353845364,-2.219817178408859,-0.27587786499176853,-0.11097710674111232,0.35053068218932637,0.6085090569441295,0.6085106774777047
8,0.6000000000000001,2,-2.554734110832783,-2.3793007605163683,-0.2905702420221374,-0.11784591564352155,0.3311289848336208,0.655117059737971,0.655115611766075
8,0.65,0,-2.6792501894617615,-2.5430396878471706,-0.30271357924302655,-0.12568994380233756,0.31191944624192136,0.6974369308692696,0.6974388137397065
8,0.7000000000000001,1,-2.8133331323372897,-2.710388391075159,-0.3128083708459048,-0.13403856447119789,0.29289425061904706,0.7359025861938961,0.7359139396415024
8,0.75,1,-2.95371964644657,-2.8811633669532606,-0.32212050745882914,-0.14684878858237216,0.2693594392478047,0.779124688117405,0.7791262746008296
8,0.8,1,-3.101429550190942,-3.0554898854068284,-0.33186053695838785,-0.16191420806753803,0.2396362641290387,0.8272943698578168,0.8272947590011142
8,0.8500000000000001,0,-3.2394697368025698,-3.2336473630769818,-0.36174337346870744,-0.20646563162966097,0.0985052563637075,0.9718157609691148,0.9718182508562874
8,0.9,1,-3.422570172042346,-3.4221136373762575,-0.36796931695660107,-0.21223899906473662,0.033782546724702815,0.9967043655082349,0.9967045083549159
8,0.9500000000000001,1,-3.6121605379116053,-3.6117555720873176,-0.367350380531151,-0.21160500339562466,0.04499648503643852,0.9941500031488688,0.9941500867045067
8,1.0,2,-3.8016679155941446,-3.8016679155941446,-0.36816471605588763,-0.2119513337528457,0.032681565819510025,0.9969159897816217,0.9969159606681226
